id,generated_on,line_id,line_id_stateless,trip_code,station_id,station_name,station_platform,station_coords,planned_arr_time,planned_dep_time,arr_delay,dep_delay
327aee51-818d-48f2-8ad1-1d971d9708e9,2023-10-03T21:30:18.571623000,11107,eva:11107: :H:j23,476,20009619,Essen Viehofer Platz,Gleis 2,"780959.00000,5296622.00000",2023-10-03T20:56:00.000000000,2023-10-03T20:56:00.000000000,0,1
327aee51-818d-48f2-8ad1-1d971d9708e9,2023-10-03T21:30:18.571623000,11107,eva:11107: :H:j23,476,20009492,Essen Rathaus Essen,Gleis 2,"780887.00000,5297408.00000",2023-10-03T20:58:00.000000000,2023-10-03T20:58:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009289,Essen Hauptbahnhof,Gleis 1,"780673.00000,5298681.00000",,2023-10-03T20:20:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009492,Essen Rathaus Essen,Gleis 1,"780939.00000,5297405.00000",2023-10-03T20:22:00.000000000,2023-10-03T20:22:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009619,Essen Viehofer Platz,Gleis 1,"780973.00000,5296624.00000",2023-10-03T20:23:00.000000000,2023-10-03T20:23:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009119,Essen Am Freistein,2,"781278.00000,5295842.00000",2023-10-03T20:25:00.000000000,2023-10-03T20:25:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009311,Essen Herzogstr.,2,"781759.00000,5295310.00000",2023-10-03T20:27:00.000000000,2023-10-03T20:27:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009309,Essen Herbertshof,2,"782459.00000,5294754.00000",2023-10-03T20:28:00.000000000,2023-10-03T20:28:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009401,Essen Krankenhaus Stoppenberg,2,"782987.00000,5294464.00000",2023-10-03T20:29:00.000000000,2023-10-03T20:29:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009224,Essen Ernestinenstr.,2,"783470.00000,5293958.00000",2023-10-03T20:30:00.000000000,2023-10-03T20:30:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009469,Essen Nikolausstr.,2,"783657.00000,5293330.00000",2023-10-03T20:32:00.000000000,2023-10-03T20:32:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009368,Essen Kapitelwiese,2,"784078.00000,5292773.00000",2023-10-03T20:33:00.000000000,2023-10-03T20:33:00.000000000,0,0
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009206,Essen Zollverein,2,"784386.00000,5292248.00000",2023-10-03T20:34:00.000000000,2023-10-03T20:34:00.000000000,0,2
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009105,Essen Abzweig Katernberg,2,"784823.00000,5291622.00000",2023-10-03T20:35:00.000000000,2023-10-03T20:35:00.000000000,2,2
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009375,Essen Zollverein Nord Bf,2,"784401.00000,5290900.00000",2023-10-03T20:37:00.000000000,2023-10-03T20:37:00.000000000,2,2
6b13476c-d9c1-46a9-9c7c-c3098955430d,2023-10-03T21:30:18.571823000,11107,eva:11107: :R:j23,299,20009374,Essen Katernberger Markt,2,"784625.00000,5290279.00000",2023-10-03T20:38:00.000000000,2023-10-03T20:38:00.000000000,2,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009289,Essen Hauptbahnhof,Gleis 1,"780673.00000,5298681.00000",,2023-10-03T20:35:00.000000000,0,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009492,Essen Rathaus Essen,Gleis 1,"780939.00000,5297405.00000",2023-10-03T20:37:00.000000000,2023-10-03T20:37:00.000000000,2,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009619,Essen Viehofer Platz,Gleis 1,"780973.00000,5296624.00000",2023-10-03T20:38:00.000000000,2023-10-03T20:38:00.000000000,2,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009119,Essen Am Freistein,2,"781278.00000,5295842.00000",2023-10-03T20:40:00.000000000,2023-10-03T20:40:00.000000000,1,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009311,Essen Herzogstr.,2,"781759.00000,5295310.00000",2023-10-03T20:42:00.000000000,2023-10-03T20:42:00.000000000,1,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009309,Essen Herbertshof,2,"782459.00000,5294754.00000",2023-10-03T20:43:00.000000000,2023-10-03T20:43:00.000000000,1,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009401,Essen Krankenhaus Stoppenberg,2,"782987.00000,5294464.00000",2023-10-03T20:44:00.000000000,2023-10-03T20:44:00.000000000,1,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009224,Essen Ernestinenstr.,2,"783470.00000,5293958.00000",2023-10-03T20:45:00.000000000,2023-10-03T20:45:00.000000000,2,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009469,Essen Nikolausstr.,2,"783657.00000,5293330.00000",2023-10-03T20:47:00.000000000,2023-10-03T20:47:00.000000000,2,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009368,Essen Kapitelwiese,2,"784078.00000,5292773.00000",2023-10-03T20:48:00.000000000,2023-10-03T20:48:00.000000000,2,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009206,Essen Zollverein,2,"784386.00000,5292248.00000",2023-10-03T20:49:00.000000000,2023-10-03T20:49:00.000000000,2,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009105,Essen Abzweig Katernberg,2,"784823.00000,5291622.00000",2023-10-03T20:50:00.000000000,2023-10-03T20:50:00.000000000,2,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009375,Essen Zollverein Nord Bf,2,"784401.00000,5290900.00000",2023-10-03T20:52:00.000000000,2023-10-03T20:52:00.000000000,2,2
82e1c64a-1a7a-4b46-9133-f1054e49a075,2023-10-03T21:30:18.572013000,11107,eva:11107: :R:j23,162,20009374,Essen Katernberger Markt,2,"784625.00000,5290279.00000",2023-10-03T20:53:00.000000000,2023-10-03T20:53:00.000000000,2,2
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009243,Frohnhausen Breilsort,1,"774208.00000,5299089.00000",,2023-10-03T20:31:00.000000000,0,0
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009389,Essen Kieler Str.,1,"774800.00000,5299041.00000",2023-10-03T20:32:00.000000000,2023-10-03T20:32:00.000000000,0,0
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009477,Essen Onckenstr.,1,"775455.00000,5298950.00000",2023-10-03T20:33:00.000000000,2023-10-03T20:33:00.000000000,0,0
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009258,Essen Gervinusstr.,1,"776260.00000,5298775.00000",2023-10-03T20:34:00.000000000,2023-10-03T20:34:00.000000000,0,0
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009803,Essen Am Riehlpark,1,"776813.00000,5298764.00000",2023-10-03T20:35:00.000000000,2023-10-03T20:35:00.000000000,0,1
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009114,Essen Alfred-Krupp-Schule,1,"777481.00000,5298783.00000",2023-10-03T20:37:00.000000000,2023-10-03T20:37:00.000000000,0,0
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009541,Essen Schederhofstr.,1,"777894.00000,5298317.00000",2023-10-03T20:38:00.000000000,2023-10-03T20:38:00.000000000,0,1
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009807,Essen Frohnhauser Str.,1,"778189.00000,5297843.00000",2023-10-03T20:39:00.000000000,2023-10-03T20:39:00.000000000,1,1
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009290,Essen thyssenkrupp,1,"778545.00000,5297082.00000",2023-10-03T20:41:00.000000000,2023-10-03T20:41:00.000000000,1,1
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009153,Essen Berliner Platz,Gleis 4,"779692.00000,5297057.00000",2023-10-03T20:43:00.000000000,2023-10-03T20:43:00.000000000,1,1
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009712,Essen Rheinischer Platz,Gleis 2,"780448.00000,5296589.00000",2023-10-03T20:44:00.000000000,2023-10-03T20:44:00.000000000,1,2
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009492,Essen Rathaus Essen,Gleis 4,"780908.00000,5297401.00000",2023-10-03T20:46:00.000000000,2023-10-03T20:46:00.000000000,1,2
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009623,Essen Hollestr.,1,"781564.00000,5297908.00000",2023-10-03T20:48:00.000000000,2023-10-03T20:48:00.000000000,1,2
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009634,Essen Wasserturm,1,"782350.00000,5298341.00000",2023-10-03T20:50:00.000000000,2023-10-03T20:50:00.000000000,1,1
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009710,Essen Wörthstr.,1,"782934.00000,5298742.00000",2023-10-03T20:51:00.000000000,2023-10-03T20:51:00.000000000,1,2
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009559,Essen Schwanenbuschstr.,1,"783506.00000,5299039.00000",2023-10-03T20:53:00.000000000,2023-10-03T20:53:00.000000000,1,1
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009484,Essen Parkfriedhof,1,"784028.00000,5299179.00000",2023-10-03T20:54:00.000000000,2023-10-03T20:54:00.000000000,1,1
59f169c9-83da-4edc-b422-09086f7cedb4,2023-10-03T21:30:18.572205000,11109,eva:11109: :H:j23,185,20009201,Essen Dinnendahlstr.,1,"785092.00000,5299477.00000",2023-10-03T20:56:00.000000000,2023-10-03T20:56:00.000000000,0,1
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009641,Essen Wertstr.,3,"769696.00000,5292142.00000",,2023-10-03T20:49:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009197,Essen Dellwig Bahnhof,1,"770836.00000,5291986.00000",2023-10-03T20:51:00.000000000,2023-10-03T20:51:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009506,Essen Reuenberg,1,"771756.00000,5292035.00000",2023-10-03T20:52:00.000000000,2023-10-03T20:52:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009463,Essen Münstermannstr.,1,"772530.00000,5292364.00000",2023-10-03T20:53:00.000000000,2023-10-03T20:53:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009255,Essen Gerschede,1,"772959.00000,5292704.00000",2023-10-03T20:54:00.000000000,2023-10-03T20:54:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009202,Essen Donnerstr.,1,"773439.00000,5293125.00000",2023-10-03T20:56:00.000000000,2023-10-03T20:56:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009295,Essen Armstr.,1,"773578.00000,5293422.00000",2023-10-03T20:57:00.000000000,2023-10-03T20:57:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009589,Essen Philippusstift,3,"773724.00000,5294076.00000",2023-10-03T20:58:00.000000000,2023-10-03T20:58:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009254,Essen Germaniaplatz,1,"773779.00000,5294349.00000",2023-10-03T20:59:00.000000000,2023-10-03T20:59:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009158,Essen Borbeck Bf,5,"773611.00000,5294845.00000",2023-10-03T21:01:00.000000000,2023-10-03T21:01:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009546,Essen Schloß Borbeck,1,"773090.00000,5295680.00000",2023-10-03T21:02:00.000000000,2023-10-03T21:02:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009233,Essen Fliegenbusch,1,"773551.00000,5296284.00000",2023-10-03T21:04:00.000000000,2023-10-03T21:04:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009159,Essen Borbeck Süd Bahnhof,1,"774196.00000,5296400.00000",2023-10-03T21:05:00.000000000,2023-10-03T21:05:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009163,Essen Bockmühle,1,"775355.00000,5296665.00000",2023-10-03T21:07:00.000000000,2023-10-03T21:07:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009517,Essen Röntgenstr.,1,"776300.00000,5296648.00000",2023-10-03T21:09:00.000000000,2023-10-03T21:09:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009306,Essen Helenenstr.,1,"777011.00000,5296802.00000",2023-10-03T21:10:00.000000000,2023-10-03T21:10:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009407,Essen Kronenberg,1,"777526.00000,5297043.00000",2023-10-03T21:11:00.000000000,2023-10-03T21:11:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009290,Essen thyssenkrupp,1,"778545.00000,5297082.00000",2023-10-03T21:13:00.000000000,2023-10-03T21:13:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009153,Essen Berliner Platz,Gleis 4,"779692.00000,5297057.00000",2023-10-03T21:15:00.000000000,2023-10-03T21:15:00.000000000,0,0
df18e287-990e-4788-bbe4-3605c6c16b03,2023-10-03T21:30:18.572448000,11103,eva:11103: :H:j23,339,20009712,Essen Rheinischer Platz,Gleis 2,"780448.00000,5296589.00000",2023-10-03T21:16:00.000000000,2023-10-03T21:16:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009641,Essen Wertstr.,3,"769696.00000,5292142.00000",,2023-10-03T21:19:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009197,Essen Dellwig Bahnhof,1,"770836.00000,5291986.00000",2023-10-03T21:21:00.000000000,2023-10-03T21:21:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009506,Essen Reuenberg,1,"771756.00000,5292035.00000",2023-10-03T21:22:00.000000000,2023-10-03T21:22:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009463,Essen Münstermannstr.,1,"772530.00000,5292364.00000",2023-10-03T21:23:00.000000000,2023-10-03T21:23:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009255,Essen Gerschede,1,"772959.00000,5292704.00000",2023-10-03T21:24:00.000000000,2023-10-03T21:24:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009202,Essen Donnerstr.,1,"773439.00000,5293125.00000",2023-10-03T21:26:00.000000000,2023-10-03T21:26:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009295,Essen Armstr.,1,"773578.00000,5293422.00000",2023-10-03T21:27:00.000000000,2023-10-03T21:27:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009589,Essen Philippusstift,3,"773724.00000,5294076.00000",2023-10-03T21:28:00.000000000,2023-10-03T21:28:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009254,Essen Germaniaplatz,1,"773779.00000,5294349.00000",2023-10-03T21:29:00.000000000,2023-10-03T21:29:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009158,Essen Borbeck Bf,5,"773611.00000,5294845.00000",2023-10-03T21:31:00.000000000,2023-10-03T21:31:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009546,Essen Schloß Borbeck,1,"773090.00000,5295680.00000",2023-10-03T21:32:00.000000000,2023-10-03T21:32:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009233,Essen Fliegenbusch,1,"773551.00000,5296284.00000",2023-10-03T21:34:00.000000000,2023-10-03T21:34:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009159,Essen Borbeck Süd Bahnhof,1,"774196.00000,5296400.00000",2023-10-03T21:35:00.000000000,2023-10-03T21:35:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009163,Essen Bockmühle,1,"775355.00000,5296665.00000",2023-10-03T21:37:00.000000000,2023-10-03T21:37:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009517,Essen Röntgenstr.,1,"776300.00000,5296648.00000",2023-10-03T21:39:00.000000000,2023-10-03T21:39:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009306,Essen Helenenstr.,1,"777011.00000,5296802.00000",2023-10-03T21:40:00.000000000,2023-10-03T21:40:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009407,Essen Kronenberg,1,"777526.00000,5297043.00000",2023-10-03T21:41:00.000000000,2023-10-03T21:41:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009290,Essen thyssenkrupp,1,"778545.00000,5297082.00000",2023-10-03T21:43:00.000000000,2023-10-03T21:43:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009153,Essen Berliner Platz,Gleis 4,"779692.00000,5297057.00000",2023-10-03T21:45:00.000000000,2023-10-03T21:45:00.000000000,0,0
7e8e87db-e783-4694-a1a4-4438af1e03c5,2023-10-03T21:30:18.572704000,11103,eva:11103: :H:j23,340,20009712,Essen Rheinischer Platz,Gleis 2,"780448.00000,5296589.00000",2023-10-03T21:46:00.000000000,2023-10-03T21:46:00.000000000,0,0
2525b0c5-9721-493c-b6fa-8567c8541333,2023-10-03T21:30:18.573188000,90E42,ddb:90E42: :H:j23,631,20009289,Essen Hauptbahnhof,22,"781075.00000,5298328.00000",,2023-10-03T19:46:00.000000000,0,1
ea99ff12-7f98-49a0-9f6f-dfdfc7c8f14f,2023-10-03T21:30:18.573238000,92E02,ddb:92E02: :H:j23,678,20009289,Essen Hauptbahnhof,21,"781079.00000,5298355.00000",,2023-10-03T19:56:00.000000000,0,0
ea99ff12-7f98-49a0-9f6f-dfdfc7c8f14f,2023-10-03T21:30:18.573238000,92E02,ddb:92E02: :H:j23,678,20009404,Essen Kray Nord Bahnhof,3,"788185.00000,5295261.00000",2023-10-03T20:00:00.000000000,2023-10-03T20:01:00.000000000,1,1
ea99ff12-7f98-49a0-9f6f-dfdfc7c8f14f,2023-10-03T21:30:18.573238000,92E02,ddb:92E02: :H:j23,678,20005031,Gelsenkirchen Rotthausen Bf,1,"789161.00000,5291041.00000",2023-10-03T20:03:00.000000000,2023-10-03T20:04:00.000000000,1,1
fa210bbf-c24a-479d-b34f-a2ee70ba25e1,2023-10-03T21:30:18.573311000,90E42,ddb:90E42: :H:j23,773,20009289,Essen Hauptbahnhof,10,"780798.00000,5298509.00000",,2023-10-03T20:17:00.000000000,0,0
07ba77cf-86cc-49c9-bfb0-520d972b07b8,2023-10-03T21:30:18.573342000,90E02,ddb:90E02: :H:j23,75,20009289,Essen Hauptbahnhof,1,"780788.00000,5298407.00000",,2023-10-03T20:41:00.000000000,0,2
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009641,Essen Wertstr.,3,"769696.00000,5292142.00000",,2023-10-03T20:49:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009197,Essen Dellwig Bahnhof,1,"770836.00000,5291986.00000",2023-10-03T20:51:00.000000000,2023-10-03T20:51:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009506,Essen Reuenberg,1,"771756.00000,5292035.00000",2023-10-03T20:52:00.000000000,2023-10-03T20:52:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009463,Essen Münstermannstr.,1,"772530.00000,5292364.00000",2023-10-03T20:53:00.000000000,2023-10-03T20:53:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009255,Essen Gerschede,1,"772959.00000,5292704.00000",2023-10-03T20:54:00.000000000,2023-10-03T20:54:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009202,Essen Donnerstr.,1,"773439.00000,5293125.00000",2023-10-03T20:56:00.000000000,2023-10-03T20:56:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009295,Essen Armstr.,1,"773578.00000,5293422.00000",2023-10-03T20:57:00.000000000,2023-10-03T20:57:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009589,Essen Philippusstift,3,"773724.00000,5294076.00000",2023-10-03T20:58:00.000000000,2023-10-03T20:58:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009254,Essen Germaniaplatz,1,"773779.00000,5294349.00000",2023-10-03T20:59:00.000000000,2023-10-03T20:59:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009158,Essen Borbeck Bf,5,"773611.00000,5294845.00000",2023-10-03T21:01:00.000000000,2023-10-03T21:01:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009546,Essen Schloß Borbeck,1,"773090.00000,5295680.00000",2023-10-03T21:02:00.000000000,2023-10-03T21:02:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009233,Essen Fliegenbusch,1,"773551.00000,5296284.00000",2023-10-03T21:04:00.000000000,2023-10-03T21:04:00.000000000,0,0
35ca1a51-5f91-4409-b347-74ee6e231877,2023-10-03T21:30:18.573374000,11103,eva:11103: :H:j23,339,20009159,Essen Borbeck Süd Bahnhof,1,"774196.00000,5296400.00000",2023-10-03T21:05:00.000000000,2023-10-03T21:05:00.000000000,0,0
